"regulation_type","name","total_count","genes_in_term","regulated_count","regulated_genes","gene_set","expected_count","fold_enrichment","p_value","p_adj"
"bidirectional","response to food",26,"AKT1;ATN1;BCL10;CHRFAM7A;CLPS;CLPSL1;CLPSL2;COMT;CPS1;CYP1A1;G6PD;GAST;GHR;GHRH;GHSR;HSD11B2;MC4R;MPO;OXT;PLEC;SCNN1B;SLC16A1;SLC25A25;SREBF1;TMEM126B;TMEM135",2,"G6PD;SREBF1","bidirectional",3.07230693556321,0.650976625040026,0.829637681855082,1
"bidirectional","response to fructose",6,"GCKR;KHK;PTGS2;SLC2A5;SREBF1;TNF",2,"GCKR;SREBF1","bidirectional",0.708993908206894,2.82089870850678,0.151666045947128,1
"bidirectional","response to gamma radiation",22,"APOBEC1;BAK1;BCL2;BRCA2;CBL;CCL7;CXCL10;DCUN1D3;FANCD2;GATA3;GPX1;IL1A;LIG4;MEN1;PARP1;PML;POLB;PRKAA1;PTPRC;TIGAR;TP53;XRCC2",4,"CBL;GPX1;IL1A;PML","bidirectional",2.59964433009194,1.53867202282188,0.257887857570448,1
"bidirectional","response to glucagon",9,"CCNA2;CDO1;CREB1;CRY1;CYC1;HMGCS2;RPS6KB1;SREBF1;STK11",1,"SREBF1","bidirectional",1.06349086231034,0.940299569502259,0.677593482800273,1
"bidirectional","response to glucocorticoid",44,"A2M;ABCA3;ACSBG1;ADAM9;ADM;ALAD;ANXA3;APOA2;AREG;BCHE;BCKDHB;BCL2;BGLAP;BMP6;CALCR;CASP3;CDO1;CPN1;FKRP;GHR;GHRHR;GOT1;GPR83;HSD11B2;IGFBP2;IL10;IL1RN;IL22;IL6;OXT;PCSK1;PDCD7;PDX1;PTGDS;PTGS2;PTPRU;SCGB1A1;SDC1;TNF;TRIM63;TYMS;UCN;UCP3;WNT7B",4,"ADM;CASP3;IL1RN;PCSK1","bidirectional",5.19928866018389,0.769336011410939,0.779804825062232,1
"bidirectional","response to glucose",56,"ACVR1C;ACVR2B;ANGPT2;APOA2;CASP3;CDKN1B;COL4A3;COL6A2;COL6A3;EGR1;EIF2B1;EIF2B2;EIF2B3;EIF2B4;EIF2B5;GCK;GCKR;GIP;GIPR;GJD3;GLUL;GPLD1;GYS2;HNF1B;HNF4A;ILDR2;IRS2;KHK;LPL;MAFA;NEUROD1;NR0B2;PCSK1;PKLR;PPARD;PRKCB;PRLH;PTK2B;RASAL2;RMI1;RPS6KB1;SARM1;SELENOS;SELENOT;SESN2;SGCB;SIDT2;SLC30A8;SREBF1;TCF7L2;THBS1;TXN2;TXNIP;UCN3;VAMP2;ZBED3",10,"ANGPT2;CASP3;COL6A3;GCKR;ILDR2;PCSK1;SESN2;SIDT2;SREBF1;VAMP2","bidirectional",6.61727647659768,1.51119573670006,0.118990259312622,1
"bidirectional","response to growth factor",12,"AKT1;ANXA3;DUSP6;EPHA2;FASLG;GATA6;HDAC6;MEIS2;P2RY1;SKIL;SOX2;TBC1D7",1,"DUSP6","bidirectional",1.41798781641379,0.705224677126694,0.778945805396017,1
"bidirectional","response to growth hormone",12,"AKT1;ASS1;CPS1;F7;GHSR;HMGCS2;IGFBP5;PHEX;PNPT1;SLC34A1;SRD5A1;TRIM16",1,"ASS1","bidirectional",1.41798781641379,0.705224677126694,0.778945805396017,1
"bidirectional","response to heat",37,"AKT1;ASIC3;CASQ1;CRNN;CRYAA;CRYAB;DNAJA1;DNAJA2;DNAJA3;DNAJA4;DNAJB4;EIF2B1;EIF2B2;EIF2B3;EIF2B4;EIF2B5;GCLC;HSP90AA1;HSPA2;HSPB1;HSPB6;IGF1;LRP11;MAP2K7;MICA;MICB;MTOR;NOS1;NOS3;P2RX3;PIRT;PSIP1;SCN11A;SCN2B;SOD1;TP53INP1;TRPM2",3,"CRYAB;HSPB6;LRP11","bidirectional",4.37212910060918,0.686164550717865,0.829358238228623,1
"bidirectional","response to hormone",35,"ACAT1;ADRA1A;ANG;ANGPTL3;DHCR24;FHL2;FOXC2;GCLC;GHRL;GHSR;GPX1;HCLS1;LCN8;ME1;MMP19;MSI1;NCOA4;NCOA6;NOS1;NOS2;NOS3;NQO1;PDCD4;POR;PTK2B;RBM14;RERG;SFRP4;SRF;STEAP2;TIMP1;TIMP2;TIMP3;TIMP4;TXN2",6,"FHL2;GPX1;MMP19;TIMP1;TIMP2;TIMP3","bidirectional",4.13579779787355,1.45074790723206,0.227061489287887,1
"bidirectional","response to hydrogen peroxide",28,"ABCC9;ADAM9;AREG;BAK1;BCL2;CAPN2;CASP3;CAT;COL1A1;CRYAB;FKBP1B;GPX1;HBA1;HBB;HMOX1;HP;KCNA5;MMP2;PPP1R15B;PPP2CB;PRDX3;PTK2B;SDC1;SIRT1;SOD1;STAT1;TXNIP;UBE3A",7,"ABCC9;CAPN2;CASP3;CAT;COL1A1;CRYAB;GPX1","bidirectional",3.30863823829884,2.11567403138008,0.0403920885076986,1
"bidirectional","response to hydroperoxide",8,"CD38;CHUK;GPX1;JAK2;RNF112;SP1;TRPM2;XRCC1",1,"GPX1","bidirectional",0.945325210942525,1.05783701569004,0.634376230108422,1
"bidirectional","response to hyperoxia",12,"BNIP3;CAT;CDKN1A;COL1A1;CYP1A1;EPO;HDAC2;KCNA5;MMP2;POLB;SLC7A5;TXNRD2",3,"CAT;COL1A1;SLC7A5","bidirectional",1.41798781641379,2.11567403138008,0.161201248367038,1
"bidirectional","response to hypoxia",147,"ABAT;ABCC9;ACE;ACVRL1;ADA;ADAM17;ADM;ADORA1;ADSL;AGER;AGTRAP;AJUBA;ALAD;ALAS2;ANG;ANGPT2;ANGPTL4;APAF1;ARNT;ARNT2;ATM;BECN1;BIRC2;BMP2;BNIP3;CA9;CAPN2;CASP3;CASP9;CAT;CAV1;CAV3;CBFA2T3;CD24;CD38;CHRNA4;CHRNA7;CHRNB2;CIAO3;CITED2;CLDN3;COMT;CPT1A;CREBBP;CRYAB;CXCL12;CXCR4;CYGB;CYP1A1;DDIT4;DIO3;DPP4;DRD2;EDNRA;EGLN1;EGLN2;EGLN3;EGR1;ENG;EP300;EPAS1;EPO;F7;FUNDC1;FZD4;HIF1A;HK2;HMOX2;HSD11B2;HSP90B1;HSPG2;IL1A;ITGA2;KCNA5;KCNJ11;KCNJ8;KCNMA1;LEP;LIF;LIMD1;LOXL2;LTA;MB;MECP2;MMP14;MMP2;MT3;MTHFR;MYOCD;NF1;NGB;NOL3;NOS1;NOS2;NPPC;NR4A2;P2RX2;P2RX3;PDLIM1;PENK;PGF;PKLR;PLEKHN1;PML;POSTN;PPARA;PRKAA1;PSEN2;PTK2B;RAD21;REST;RYR1;RYR2;SCAP;SCFD1;SLC11A2;SLC2A1;SLC2A8;SLC6A4;SMAD3;SMAD4;SOD3;SOX4;SRF;TEK;TFRC;TGFB2;TGFB3;TGFBR3;TH;THBS1;TLR2;TM9SF4;TNF;TRPV4;TXN2;UCP2;UCP3;USF1;VCAM1;VEGFA;VEGFB;VEGFC;VEGFD;WDR83;WTIP;XRCC1",21,"ABCC9;ADA;ADM;AGTRAP;ANGPT2;ARNT2;BIRC2;BMP2;CAPN2;CASP3;CAT;CAV1;CD24;CRYAB;DPP4;IL1A;LIF;PML;SLC2A8;SOD3;TGFB3","bidirectional",17.3703507510689,1.20895658936005,0.20786077813352,1
"bidirectional","response to immobilization stress",21,"BRD1;CERS2;CRH;CYP1A1;GAL;GLTP;GPI;HDAC6;LRP11;NR0B1;PENK;PITX3;PPP1R9B;PTK2B;REN;TFF1;TGFB1;TH;TPH1;UCN3;UGT8",1,"LRP11","bidirectional",2.48147867872413,0.402985529786683,0.92876973346147,1
"bidirectional","response to insulin",67,"AANAT;ABCC8;ACVR1C;ADM;AGRP;CAT;CD2AP;CELA2A;CITED1;COL1A1;CRY1;CRY2;CTSK;EGR1;EGR2;EIF6;EPM2AIP1;ERRFI1;GAL;GALP;GCNT1;GHRHR;GRB10;HADH;HADHA;HSD11B2;IL10;INPPL1;IRS1;KBTBD2;KCNJ8;KCNQ1;KHK;KLF15;LEP;MAPK14;MAX;MC4R;OGT;OPRK1;OTC;PCK1;PPARA;PRLH;RETN;SCAP;SESN2;SESN3;SIRT1;SLC2A1;SORT1;SP7;SRSF4;SRSF6;STXBP3;TLR2;TNFRSF11A;TNFSF10;TRPV4;TSC1;TWIST2;UCP3;UPRT;VGF;VPS13C;ZBED3;ZBTB7B",6,"ADM;CAT;COL1A1;SESN2;SESN3;SORT1","bidirectional",7.91709864164365,0.757853384374955,0.818517827020035,1
"bidirectional","response to interferon-alpha",10,"ADAR;BST2;EIF2AK2;IFITM1;IFITM2;IFITM3;IFNAR2;KLHL20;LAMP3;MX2",2,"IFITM2;IFITM3","bidirectional",1.18165651367816,1.69253922510407,0.334600296618112,1
"bidirectional","response to interferon-beta",10,"BST2;IFITM1;IFITM2;IFITM3;IFNAR2;IKBKE;PLSCR1;SHFL;STAT1;XAF1",2,"IFITM2;IFITM3","bidirectional",1.18165651367816,1.69253922510407,0.334600296618112,1
"bidirectional","response to interleukin-1",30,"APP;CD38;CHI3L1;CITED1;EPO;GCLC;GHR;HDAC4;IGBP1;IL1B;IL1R1;IRAK1;IRAK2;IRAK3;LGALS9;MTHFR;MYD88;PCSK1;PRKCA;PRKCI;RIPK2;SELE;SLC30A8;SMPD1;SNCA;TAF9;TNFRSF11A;TRAF6;TRIM63;YTHDC2",9,"CHI3L1;IL1B;IRAK1;IRAK2;PCSK1;PRKCI;RIPK2;SMPD1;SNCA","bidirectional",3.54496954103447,2.5388088376561,0.00623736847876256,1
"bidirectional","response to ionizing radiation",41,"ABCG5;AEN;ALAD;ATM;BABAM1;BABAM2;BRAT1;BRCA1;BRCC3;BRSK1;CLK2;COP1;CYP2R1;DCLRE1C;DNMT3A;EYA1;EYA3;H2AX;INIP;INTS3;KAT5;MECP2;MRNIP;MTA1;NABP1;NABP2;NHEJ1;PAXIP1;RAD54B;RAD54L;RFWD3;RNF168;RNF8;RRM1;SMPD1;STK11;TICRR;TOPBP1;UIMC1;USP28;VCAM1",3,"EYA1;NABP1;SMPD1","bidirectional",4.84479170608044,0.619221667721,0.877853506567951,1
"bidirectional","response to iron(II) ion",6,"ACO1;ATG5;BECN1;MAP1LC3A;PDX1;SNCA",1,"SNCA","bidirectional",0.708993908206894,1.41044935425339,0.529793062076026,1
"bidirectional","response to ischemia",59,"AIFM1;AQP3;ARID1B;BCL2;BCL2L2;BVES;CAMK2A;CASP9;CASR;CAV1;CAV3;CIB1;CPEB4;CSF1;CSF1R;CX3CL1;CX3CR1;EEF2K;EGR1;FAIM2;GJB2;GPR151;GPR31;HK2;HYOU1;ITGAM;KCNJ11;KCNJ8;MAP2K3;MAP2K6;MAP3K5;MEF2C;MLYCD;NDNF;NFE2L2;NOL3;NPPC;NPR3;NQO1;P2RX2;P2RX4;P2RX7;PANX1;PANX2;PER2;PINK1;PPIF;PTK2B;RCAN1;REST;ROCK2;SLC26A5;SLC8A2;SOS1;SQSTM1;TIGAR;TP53;TREM2;UCHL1",3,"CAV1;FAIM2;MAP2K6","bidirectional",6.97177343070112,0.430306582653576,0.976349467163758,1
"bidirectional","response to laminar fluid shear stress",7,"ABCA1;ACE;ADAM9;SMAD6;SMAD7;TGFB1;TGFB3",2,"SMAD7;TGFB3","bidirectional",0.82715955957471,2.4179131787201,0.196343506657661,1
"bidirectional","response to lead ion",16,"BACE1;BECN1;CAT;DNMT3A;FECH;MAP1LC3A;MAPT;MECP2;PLSCR1;PPP1CA;PPP2CA;PPP2CB;PPP5C;PTH;SLC34A1;SLC6A1",2,"BACE1;CAT","bidirectional",1.89065042188505,1.05783701569004,0.579660033738656,1
"bidirectional","response to leptin",7,"CCND1;EDN1;LEPR;LRP2;NR1D1;SIRT1;STAT3",1,"STAT3","bidirectional",0.82715955957471,1.20895658936005,0.585367987979086,1
"bidirectional","response to light intensity",6,"CAT;EXT1;KCNC1;KCNC2;RHO;SLC24A1",1,"CAT","bidirectional",0.708993908206894,1.41044935425339,0.529793062076026,1
"bidirectional","response to light stimulus",17,"AANAT;BBS10;COPS3;CRY1;CRY2;DRD2;ELK1;FECH;GNAT1;LARGE1;MAPK10;MYO15A;OGG1;SLC1A3;SLC4A10;SYNE1;TH",3,"MAPK10;OGG1;SLC1A3","bidirectional",2.00881607325287,1.49341696332712,0.325499510140163,1
"bidirectional","response to lipopolysaccharide",123,"ABCC8;ACE;ADAM17;ADM;AKAP12;AKIRIN2;ALAD;BDKRB1;BIN1;BTK;C2;CASP3;CASP8;CASP9;CCR7;CD6;CD96;CEBPB;CITED1;CLDN1;CNR1;CNR2;COL6A1;CPS1;CSF2RB;CYP1A1;CYP27B1;DIO2;DUSP10;E2F1;EDN1;EPO;ERBIN;F2R;FASLG;FBXO3;FER;FGF10;FGFR2;FMO1;FOXP1;FOXP3;GCH1;GJB2;GJB6;GPX1;GPX4;HDAC2;HMGB2;HNRNPA0;HPGD;IFNAR1;IL10RA;IL12A;IL12RB2;IL13;IL18BP;IL1B;IL23R;IRAK1;IRAK3;KCNJ8;LBP;LGALS9;LIAS;LOXL1;LTA;LY96;MAOB;MAPKAPK2;MAPKAPK3;MGST2;MPO;NAGLU;NFKB2;NOCT;NOS1;NOS2;NOS3;NOTCH1;NQO1;OTUD5;P2RX7;PCSK1;PELI1;PENK;PRDX2;PRDX3;PTGER1;PTGER2;PTGER4;PTGFR;PTGIR;PTPN22;REN;RPL13A;RPS6KA3;RPS6KB1;S100A14;S100A7;S100A8;SCGB1A1;SELE;SELENOW;SELP;SLC11A1;SLPI;SMAD6;SNCA;SRR;TAB2;TH;THBD;TIRAP;TLR4;TNFRSF11A;TRIB1;TRIM6;UGT1A1;UMOD;VCAM1;WDR83;XIAP",17,"ADM;AKAP12;CASP3;CEBPB;CLDN1;COL6A1;DIO2;GPX1;IL1B;IRAK1;LOXL1;PCSK1;PTPN22;SNCA;SRR;THBD;TRIB1","bidirectional",14.5343751182413,1.16964092791744,0.282718037963218,1
"bidirectional","response to magnesium ion",13,"ABCC6;BMP6;CD14;CNGA3;D2HGDH;ENTPD6;FGF23;KCNC2;MDM2;SLC34A1;SNCA;THBS1;TNFRSF11B",2,"SNCA;TNFRSF11B","bidirectional",1.5361534677816,1.30195325008005,0.46535126411658,1
"bidirectional","response to manganese ion",6,"ADAM9;ATP7A;D2HGDH;PTGS2;TFRC;TSPO",1,"ATP7A","bidirectional",0.708993908206894,1.41044935425339,0.529793062076026,1
"bidirectional","response to mechanical stimulus",50,"ANGPT2;ATAT1;ATR;BDKRB1;BGLAP;BTG2;CAPN2;CHI3L1;CITED2;CLCN6;COL6A1;ENDOG;GATA4;GDF5;IGFBP2;IHH;ITGAM;KCNA5;KRT5;LARGE1;LRP11;MAP1B;MAPK8;MBD2;MEIS2;MMP14;MMP2;MPO;P2RX3;P2RX7;P2RY1;PIEZO2;POSTN;PPL;PSPH;PTCH1;PTGER4;PTK2B;RETN;RPS6KB1;SCEL;SOST;STAT1;SUN1;THBS1;TNC;TNFRSF11A;TRPV4;TUBA1A;TXNIP",9,"ANGPT2;BTG2;CAPN2;CHI3L1;COL6A1;LRP11;PPL;PSPH;SUN1","bidirectional",5.90828256839078,1.52328530259366,0.129752572630139,1
"bidirectional","response to molecule of bacterial origin",7,"B2M;CD24;CXCL2;CXCL8;GPR31;IL10;TNFAIP3",4,"CD24;CXCL2;CXCL8;TNFAIP3","bidirectional",0.82715955957471,4.83582635744019,0.00506593105807904,1
"bidirectional","response to morphine",10,"ADRA2A;ARC;DRD2;GRIA1;PPP1R1B;PPP2R2A;PPP5C;PRKCE;PRKCG;SLC1A1",1,"ARC","bidirectional",1.18165651367816,0.846269612552033,0.715703836820513,1
"bidirectional","response to muramyl dipeptide",12,"CARD9;ERBIN;INAVA;IRF5;JAG1;MAPK14;NAGK;NFKBIA;NLRP1;NOD2;NOTCH1;TNFAIP3",1,"TNFAIP3","bidirectional",1.41798781641379,0.705224677126694,0.778945805396017,1
"bidirectional","response to muscle activity",26,"ABCG5;ABCG8;ADSL;ADSS1;ATP5F1A;CAPN3;COL6A1;DAG1;FN1;FNDC5;HIF1A;ITGA2;ITGA5;ITGB1;MSTN;MTFP1;NFATC1;POSTN;PPARGC1A;PRKAA2;RYR2;SLC38A2;SLC7A5;SRD5A1;TNS2;TOMM20",8,"ADSS1;COL6A1;DAG1;FN1;ITGB1;PPARGC1A;SLC7A5;TNS2","bidirectional",3.07230693556321,2.6039065001601,0.00826303042153643,1
"bidirectional","response to muscle stretch",15,"ANKRD1;ANKRD23;DDR2;DMD;EDN1;GPI;GSN;MAPK14;NFKB1;NFKBIA;NPPA;RYR2;SLC8A1;SLC9A1;TCAP",2,"DMD;GSN","bidirectional",1.77248477051723,1.12835948340271,0.543632954109346,1
"bidirectional","response to nicotine",36,"ABAT;ATP1A2;AVP;BCL2;CASP3;CHRNA1;CHRNA2;CHRNA3;CHRNA4;CHRNA5;CHRNA6;CHRNA7;CHRNB2;CHRNB3;CNR1;DRD2;EDN1;GNAT3;GPX1;HDAC2;HMOX1;HOMER1;IGF1R;IL13;KCNK1;LYPD1;MAPK1;MMP2;OPRD1;OPRK1;PDX1;PENK;PPP1R9B;SLC7A11;TACR1;VCAM1",3,"CASP3;GPX1;LYPD1","bidirectional",4.25396344924136,0.705224677126694,0.814902324938322,1
"bidirectional","response to nitric oxide",5,"CCL19;CCR7;EGLN1;SCN11A;TXN",1,"TXN","bidirectional",0.590828256839078,1.69253922510407,0.466771892721209,1
"bidirectional","response to nutrient",50,"A2M;ABCG5;ABCG8;ACACB;ACSL1;ADSL;AKR1C3;AMELX;APAF1;ARSB;ASS1;BCKDHB;C2;CCL28;CNR1;CPT1A;CYBB;CYP1B1;ENSA;GCGR;GCLC;GCLM;GIPR;GNAI2;GNPAT;HMGCS2;HSF1;IGFBP2;LTA;MLYCD;NOD2;NQO1;OGT;PKLR;PPARA;PPARG;SFRP2;SHANK2;SLC27A4;SLC6A19;SLC6A4;SREBF1;STAT1;TBXA2R;TFRC;TMIGD1;TNFRSF11B;UCP3;UGT1A1;VCAM1",8,"ACACB;AKR1C3;ASS1;CYP1B1;HSF1;SFRP2;SREBF1;TNFRSF11B","bidirectional",5.90828256839078,1.35403138008325,0.233565714283679,1
"bidirectional","response to nutrient levels",40,"ACE;ATF4;CHSY1;CSH1;CSH2;CSHL1;CYP8B1;FBP1;FGF21;FOXO4;GH1;GH2;GRIA1;H6PD;IL15RA;KAT2A;KDM4A;MBD1;MBD2;MBD3;MTOR;NTRK1;PAX2;PCSK1;PRL;PROX1;PSPH;PTPN1;RPS6KB1;SCT;SCTR;SIRT5;SLC10A1;SPINK1;SRD5A2;TH;TNF;UCP1;WNT11;ZEB1",5,"IL15RA;PCSK1;PSPH;SPINK1;ZEB1","bidirectional",4.72662605471263,1.05783701569004,0.518831703230919,1
"bidirectional","response to organic cyclic compound",51,"ABCB11;ABCD3;ACACB;ACAT1;ACSL1;AMH;ANGPT2;ATF2;BAK1;CD83;CDKN2B;CPT1A;CTSK;DUSP6;EDNRB;EIF4A3;FGF19;FGF8;FST;G6PD;GIP;GNAT1;GNAT2;HES1;IGFBP1;IGFBP4;IRX1;KAT2A;KCNC2;KCNQ3;KITLG;MMP14;MYD88;NR0B2;PLIN2;PSMB2;SFRP1;SLC10A1;SLC22A6;SLC7A11;SOX9;SP7;SRR;TAF2;TET2;TNFRSF11A;TP53I13;TRPA1;TWIST2;TXN2;VKORC1",6,"ACACB;ANGPT2;DUSP6;G6PD;IGFBP4;SRR","bidirectional",6.0264482197586,0.995611308884745,0.569107455100295,1
"bidirectional","response to oxidative stress",106,"AAAS;ABCB11;AKT1;ALAD;ALDH3B1;ALS2;ANGPTL7;APP;ATE1;ATOX1;BANF1;CD2AP;CHRNA4;COMT;CYB5B;CYGB;DGKK;DUOX1;DUOX2;EGFR;EPAS1;EPX;ERO1A;ETFDH;FGF8;FOXO4;GCLC;GCLM;GPX2;GPX4;GSS;HAO1;HMOX1;HMOX2;IDH1;IPCEF1;KCMF1;KRT1;LIAS;LPO;LRRK2;MAPK8;MBL2;MICB;MMP14;MPO;MSRA;MSRB2;MSRB3;MTF1;NAPRT;NCOA7;NDUFA12;NDUFA6;NEIL1;NFE2L2;NQO1;NUDT1;OGG1;OXR1;OXSR1;PARK7;PDLIM1;PINK1;PNKP;PRDX1;PRDX2;PRDX3;PRDX4;PRDX5;PRDX6;PRKN;PRNP;PSEN1;PSIP1;PSMB5;PTGS1;PTGS2;PXDN;PXDNL;RCAN1;RGS14;RIPK1;RRM2B;SCARA3;SELENOK;SELENOP;SGK2;SIRT1;SLC23A2;SRXN1;STC2;STK25;TAT;THG1L;TLDC2;TOR1A;TPO;TRIM25;TRIM32;TXN2;TXNIP;UBR4;UCN;VNN1;WRN",6,"ALDH3B1;ATOX1;KCMF1;MSRB3;OGG1;OXSR1","bidirectional",12.5255590449885,0.479020535406811,0.989450990518734,1
"bidirectional","response to pain",16,"AQP9;ATAT1;COL6A1;CRH;DBH;EDNRB;GCH1;GJA4;NMUR2;PRKCG;RELN;RET;SLC6A2;TAC1;TRPA1;UCN",1,"COL6A1","bidirectional",1.89065042188505,0.528918507845021,0.866362656408182,1
"bidirectional","response to peptide",6,"ABCC9;CALR;COL6A1;HSF1;SERPINF1;SLC34A1",3,"ABCC9;COL6A1;HSF1","bidirectional",0.708993908206894,4.23134806276017,0.0250124814082026,1
"bidirectional","response to peptide hormone",41,"AREG;BMP7;BSG;BTG2;CDKN1B;CXCL12;DAG1;EIF2B1;EIF2B2;EIF2B3;EIF2B4;EIF2B5;EREG;GIP;GNAI1;LRP5;LRP6;LTA4H;NEFL;OXT;OXTR;PCSK1;PRLH;REG1A;REG1B;REG3A;REG3G;SRD5A2;STAT1;STAT2;STAT3;STAT4;STAT5A;STAT5B;STAT6;STC2;TFF1;TH;TIMP1;TRIM24;TRPV1",8,"BTG2;DAG1;EREG;LRP6;PCSK1;STAT3;TIMP1;TRPV1","bidirectional",4.84479170608044,1.65125778058933,0.104005741815589,1
"bidirectional","response to pheromone",7,"GPR180;TMEM145;VN1R1;VN1R2;VN1R3;VN1R4;VN1R5",2,"GPR180;TMEM145","bidirectional",0.82715955957471,2.4179131787201,0.196343506657661,1
"bidirectional","response to progesterone",30,"CAV1;CD38;CLDN4;CSN1S1;DSG1;DSG2;ERRFI1;GABRB1;GAD2;GJB2;GPI;NCOA1;NCOA2;NR1H3;OXT;OXTR;PTGER2;SREBF1;TACR1;TGFB1;TGFB2;TGFB3;THBS1;TLR2;TSPO;TXNIP;TYMS;UBE3A;WBP2;YAP1",4,"CAV1;SREBF1;TGFB3;WBP2","bidirectional",3.54496954103447,1.12835948340271,0.480405844738017,1
"bidirectional","response to purine-containing compound",8,"ADA;ADORA1;ADORA2A;ADSS2;ATF1;CREB1;SLC6A1;TRPM2",2,"ADA;ADSS2","bidirectional",0.945325210942525,2.11567403138008,0.242310293073734,1
"bidirectional","response to radiation",13,"BCL2;CCL11;CDC25A;COL3A1;FANCG;FKBPL;KRT14;OGG1;PLK3;PNKP;POLH;SMC1A;TXN",4,"COL3A1;OGG1;POLH;TXN","bidirectional",1.5361534677816,2.6039065001601,0.0579744342149354,1
"bidirectional","response to reactive oxygen species",14,"APOD;APOE;CAT;COA8;COL6A1;GSTP1;HIF1A;HYAL1;HYAL2;NUDT15;PJVK;PLK3;PTPRN;S100A7",3,"APOE;CAT;COL6A1","bidirectional",1.65431911914942,1.81343488404007,0.224445221332524,1
"bidirectional","response to retinoic acid",43,"ACER2;ALDH1A2;AQP3;ASCL1;ASXL1;BMP6;CD38;CDKN2D;CTSH;CYP26A1;DKK1;DNAAF2;GATA6;GDAP1;GDAP2;GJB2;HSD17B2;IGF2R;IGFBP2;IGFBP7;KLF4;LRAT;MICB;MMP2;NCOA1;OXT;PTCH1;RARA;RARG;RBP4;RXRA;SLC10A3;SP100;SREBF1;TBX2;TFRC;TIE1;TMEM161A;TRIM16;TRIML2;WNT8A;WNT8B;WNT9B",2,"IGFBP7;SREBF1","bidirectional",5.08112300881607,0.393613773280016,0.969773133465021,1
"bidirectional","response to selenium ion",11,"ALAD;GIP;GPX1;HPGDS;IL13;MAOB;PTGS2;SELENOM;SELENOV;SELENOW;TXNRD2",1,"GPX1","bidirectional",1.29982216504597,0.769336011410939,0.749310593988065,1
"bidirectional","response to sodium phosphate",8,"ABCC6;ANKH;EDNRB;FGF23;FGFR1;HNRNPD;PHEX;RUNX2",1,"ANKH","bidirectional",0.945325210942525,1.05783701569004,0.634376230108422,1
"bidirectional","response to starvation",36,"ACADM;ACAT1;ADM;ADSL;ADSS1;BCAS3;CBL;CPS1;DDIT3;FOXK1;FOXK2;FOXO3;GCGR;GIP;GNPAT;GPT;HCRT;HMGCS2;LRP11;PAGE4;PCK1;PDK4;PDP2;PPARGC1A;SSTR1;SSTR2;SSTR3;TBC1D5;TRIM32;UCN3;UGT1A1;ULK1;ULK2;ULK3;YARS1;ZFP36",5,"ADM;ADSS1;CBL;LRP11;PPARGC1A","bidirectional",4.25396344924136,1.17537446187782,0.423621377325148,1
"bidirectional","response to steroid hormone",14,"ABCA2;COL1A1;DAB2;GNRH1;HMGB2;IDH1;LOX;MDM2;PAQR7;PAQR8;PPP1R9B;SPP1;SRD5A2;TBL1X",3,"COL1A1;PAQR8;SPP1","bidirectional",1.65431911914942,1.81343488404007,0.224445221332524,1
"bidirectional","response to symbiotic bacterium",6,"C4BPA;C4BPB;GPX1;PTAFR;REG3A;SLC22A5",1,"GPX1","bidirectional",0.708993908206894,1.41044935425339,0.529793062076026,1
"bidirectional","response to temperature stimulus",10,"ACOT11;ALDH18A1;ERO1A;FGF16;GLRX2;HMGCS2;RNF170;TRPV2;TRPV3;UCP1",1,"ALDH18A1","bidirectional",1.18165651367816,0.846269612552033,0.715703836820513,1
"bidirectional","response to testosterone",32,"AARD;AVP;BGLAP;CA9;CALR;CBL;CFLAR;EDN1;EPO;FOXP1;GBA1;GPI;HMGCS2;HOXA10;HOXA11;HOXA13;HOXA9;HOXB13;HOXD13;HSF1;KCNJ11;MSTN;MTAP;NASP;NQO1;PSPH;RPS6KB1;SRD5A2;TBXA2R;THBS1;TSPO;XRN1",4,"CBL;GBA1;HSF1;PSPH","bidirectional",3.7813008437701,1.05783701569004,0.532894586310558,1
"bidirectional","response to thyroid hormone",9,"ACE;C2;CAB39;GBA1;HES1;HPN;SLC26A5;SLC34A1;STK11",1,"GBA1","bidirectional",1.06349086231034,0.940299569502259,0.677593482800273,1
"bidirectional","response to toxic substance",71,"ADAMTS13;AHR;AIFM1;AQP10;ARHGAP33;ATF4;BCL2;BLMH;BPHL;BRIP1;CCL3;CCL4;CCL5;CDH1;CDK1;CDKN1A;CES1;CHUK;CLDN1;COL6A1;COMT;CPS1;CYP2F1;DDC;DHRS2;DHX15;DNMT3A;DRD2;EPHX1;EPHX2;GABRB1;GATA6;GJC2;GLYAT;GUCY2C;INMT;KCNC1;KDM5C;MAOB;MBP;MDM2;MPST;NEFL;NHERF4;NQO1;PENK;PON1;PON2;PON3;PRKCG;RAD51;RPS6KB1;SCFD1;SCN11A;SCN9A;SDC1;SLC18A2;SLC22A8;SLC23A1;SLC30A4;SLC6A1;SLC6A14;SLC6A4;SLC7A11;SNN;SRF;SRSF9;TLR2;TRPM6;TTPA;TYMS",6,"AHR;CCL3;CLDN1;COL6A1;EPHX1;PON2","bidirectional",8.38976124711491,0.715157419058056,0.858692817095433,1
"bidirectional","response to transforming growth factor beta",9,"CD2AP;CITED1;FNDC4;MXRA5;ROCK1;ROCK2;RUNX3;SMAD4;ZFHX3",1,"FNDC4","bidirectional",1.06349086231034,0.940299569502259,0.677593482800273,1
